Text,Label
"Wasiirka Wasaaradda Waxbarashada Xukuumadda Soomaaliya Cabdullaahi Abuukar Xaaji Carab ayaa shaaca ka qaaday in Imtixaanka Shahaadiga Dugsiyada Sare ee sanadkan uu halis ugu jiro inuu baaqdo.

newsinsideWasiir Cabdullaahi Carab ayaa sheegay in wasaarada Maaliyadda Xukuumadda Soomaaliya laga la’yahay lacagihii lagu qaadi lahaa Imtixaanka Shahaadiga ah ee sanadkaan laga qaadi lahaa ardayda dhameysatay Waxbarashada Dugsiga Sare.

Waxuu intaasi ku daray Wasiirka Waxbarashadda in Wasaaradda Maaliyada wali lagu leeyahay lacagahii sanadkii hore lagu qaaday Imtixaanka Shahaadiga Dugsiyada Sare oo ay qaado dowladda Fedaraalka, islamarkaana ay ku maqan tahay lacagahii Macalimiinta.

""Waxaan cadeynaya in Imtixaanka Ardayda Soomaaliyeed aan laga damqaneynin, khatarna loogu jiro in sanadkaan laga qaadi waayo Imtixaanka Shahaadiga ah ee Dugsiyada Sare, maadama Wasaaradda Maaliyadda laga la'yahay lacagahii lagu qaadi lahaa Imtixaanka iyo tan Macalimiinta iskuuladda ay dowladda maamusho oo waliba ay kusii maqan tahay lacagahii sanadkii hore lagu qaaday Imtixaanaadka"" ayuu yiri wasiirka Waxbarashada Soomaaliya Cabdullaahi Carab.

Hadalkaan kasoo baxay Wasiirka Waxbarashada Xukuumadda Fedaraalka Soomaaliya ayaa kusoo beegmaya xili la joogo waqtigii Wasaaradda Waxbarashada ay qaadi jirtay Imtixaanka Shahaadiga Dugsiyada Sare ee dalka.",HUMAN
"Arsenal ayaa lagu soo waramayaa inay diyaar u tahay heshiis cusub in ay siiyaan Chamberlain ,ka dib markii la sheeegay inuu bartilmaameed u noqday afar koox oo ka dhisan Premier League .

ciyaaryahanka Alex Oxlade-Chamberlain, ayaa waxaa usoo bandhigtay Liverpol £30 milyan,waxaana sidooakle ciyaaryahanka la sheegay in uu xiiso ka helaayo West Ham.

Sida laga soo xigtay website Football Insider, Gunners waxaa ka go’an in ay ilaashadaan ciyaaryahanka khadka dhexe inkastoo uu xilli ciyaareed isku qasan garoonka Emirates ku qaadanayo.

Oxlade-Chamberlain ayaa haatan dhaawac ku maqan,laakiin waxaa lala xiriirinayay kooxo dhowr ah ka hor furitaanka xagaaga suuqa kala iibsiga.

Liverpool iyo West Ham ayaa loo arkaa in ay xiisaha ugu badan u qabaan 22-sano jirkaan.",HUMAN
"Kooxo bastoolado ku hubeysan ayaa Maanta ku dilay gudaha degmada Afgooye ee gobolka Sh/hoose Kormeerahii guud ee Wasaaradda Waxbarashada gobolka Sh/hoose ee maamulka Koonfur Galbeed Soomaaliya.

newsinsideCali Shanloow Cali oo ahaa Kormeeraha guud ee Waxbarashada gobolka Sh/hoose ayaa rag dhalinyaro ah, waxay ku dileen xili uu maraayay Xaafada Xaawo taako ee degmada Afgooye, kasoo dhowr xabadood ay la dhaceen dableyda hubeysneyd.

Marxuum Cali Shanloow ayaa la sheegay inuu isku diyaarinayay inuu kormeer ku sameeyo Imtixaanka shahaadiga Dugsiga Sare oo Maanta ka bilowday afar ka mid ah shanta dowlad goboleed ee dalka iyo gobolka Banaadir.

Wasaaradda Waxbarashada maamul goboleedka Koonfur Galbeed Soomaaliya ayaa ka tacsiyadeeysay geerida Marxuum Cali Shanlow Cali oo saaka lagu dilay Afgooye, waxaana qoraal kooban ay soo saartay wasaaradda Waxbarashada ay tacsi ugu dirtay qoyska Marxuum Cali Shanlow iyo bahda Waxbarashada maamulka oo uu ka tirsanaa, waxaana Marxuumka ay Alle uga baryeen inuu ilaahay ugu bishaareeyo Janatul Firdowsa.

Jamaal Cali Cabdi, Hiiraan Online",HUMAN
"Qadka dhexe ee kooxda Manchester City Yaya Toure ayaa jecel inuu sii joogo horyaalka Ingiriiska xataa hadii uu ka tago Manchester City sidaas waxaa ogaaneysa saxaafada.

Xidiga qadka dhexe ee qaranka Ivory Cost ayaa kaliya hal sano uu uga harsan yahay heshiiskiisa kooxda Man City, wakiilkiisa ayaana sheegay in Toure uu rajeynayo inuu City ka tago marka uu dhamaado horyaalkan

Mustaqbalka Toure ayaa sidoo kale uu shaki weyn ku jiraa kadib markii ay kooxda Man City ku dhawaaqday iney tababaraheeda cusub yahay Pep Guardiola, macalinkan reer Spain ayaana ahaa ninkii Barcelona kasoo ceyriyay ciyaaryahankan sanadkii 2010-kii.

Kooxda ka dhisan horyaalka China ee Shanghai SIPG iyo sidoo kale naadiga Italy ka dhisan ee Inter Milan ayaa si weyn loola xariirinayaa Yaya Toure.

Hase ahaatee Wargeyska Guardian ayaa ogaanaya in  Toure uu doonayo inuu la shaqeeyo Guardiola, hadiise la ceyriyo uu sii joogi doono horyaalka Ingiriiska.

Toure, oo bisha May ee sanadkan noqon doona 33 sano jir ayaa kamid ah ciyaaryahanada ugu mushaarka badan horyaalka Ingiriiska waxaana uu todobaadkii qaataa £200,000.

Xidigan ayaa wali qeyb ka ah shaxda koobaad ee macalin Pellegrini isagoo saftay 37 kulan xili ciyaareedkan, halka uu kooxdiisa ka caawiyay iney ku guuleystaan Capital One Cup.

 

Kooxaha Chelsea, Man United iyo Arsenal ayaa la fahansan yahay iney isku dili doonaan saxiixa Toure hadii uu go’aansado inuu sii joogo horyaalka Ingiriiska marka uu dhamaado heshiiskiisa City.

Si kastaba, Toure ayaa caawa kasoo muuqan doona kulanka Champions League ee Dynamo Kiev kadib markii uu dhaawac ku seegay kulamadii ugu danbeeyay.",HUMAN
"Waxaa Maanta oo Sabti ah Imtixaanka Fasalka 12-aad ee dugsiga sare oo ay sanad walba qaado dowladda Soomaaliya u fariistay ardyada ku nool magaalada Baledweyne oo uu horay kaga baaqday Imtixaanka, kadib Fatahaadii uu dhawaan ka sameeyay wabiga Shabeelle gudaha magaalada Baledweyne ee xarunta gobolka Hiiraan.

newsinsideArdayda Maanta u fariisatay Imtixaanka Shahaadiga dugsiyada sare ee ku yaala magaalada Baledweyne ayaa tiradooda lagu sheegay 1,535 arday oo wax ka barata dugsiyada sare ee ku yaala Baledweyne.

Imtixaanka Maanta bilaawday ayaa ardayda waxay ku galayaan ilaa 7 xarumood oo ku kala yaala xaafadaha magaalada Baledweyne, waxaana amaanka goobahaasi sugaya ciidamada dowladda Fedaraalka Soomaaliya.

""Waxaan ogeysiineynaa ardayda magaalada Baledweyne ee imtixaankoodi uu u baaqday fatahaaddii uu sameeyey webiga shabeelle in ay galayaan Imtixaanka 8-da Luulyo 2023. Waxaan rajeyneynaa in aad la shaqeysaan kor meerayaasha, saraakiisha iyo ilaaliyeyaasha imtixaanka, una hoggaansanaataan shuruucda loo dajiyey"" ayaa lagu yiri qoraal kasoo baxay Wasaaradda Waxbarashada Hidaha iyo Tacliinta sarre ee Soomaaliya.

Si kastaba Imtixaanka sanad dugsiyeedka 2022/2023 ayay dowladdu qaaday 27-kii bishii May ee sanadkaan 2023, kaasoo ay u fariisteen arday tiradoodu gaareysay 33,700, sida ay xaqiijisay Wasaaradda Waxbarashada Xukuumadda Fedaraalka Soomaaliya, waxaana xiligaas imtixaankooda dib loo dhigay ardayda Baledweyne oo ka barakacay fataahadii ku dhufatay Baledweyne 9-kii bishii May ee sanadkaan, kuwaas oo ugu dambeyn maanta u fariistay imtixaankooda.",HUMAN
"Wasiirka Wasaaradda Waxbarashada Hiddaha iyo Tacliinta sare ee Xukuumadda Fedaraalka Soomaaliya Faarax Sheekh Cabdulqaadir ayaa magaalada Ankara ee dalka Turkiga kulan kula qaatay dhigiisa Wasiirka Waxbarashada ee Turkiga, Mohmut Ozer.

newsinsideWasiirka Waxbarashada Soomaaliya Faarax Sheekh Cabduqaadir ayaa sheegay inuu dhigiisa dalka Turkiga uu la wadaagay xaalada guud ee Waxbarashada Soomaaliya iyo caqabadaha adag ee horyaala Wasaaraddiisa.

""Afar milyan oo caruur Soomaaliyeed ah oo jooga da'dii Waxbarashada ayaan maanta haysan fursad waxbarashadii aasaasiga ahayd, waana baahi weyn oo in deg deg wax looga qabta u baahan, waxaa sidoo kale la wadaagay Wasiirka Wasaaradda Waxbaraahada sidii nalooga caawin lahaa tayaynta, iyo baahinta Waxbarashada Soomaaliya, iyadoo xusid mudan tahay in dalka Turkiga 10-kii sano ee lasoo dhaafay uu fursado waxbarasho siinaayay dadka Soomaaliyeed"" ayuu yiri Wasiir Faarax Sheekh Cabduqaadir.

Gabagabadii Wasiirka Waxbarashada Soomaaliya ayaa dawladda Turkiga uga mahad celiyay kaalmada hagar la’aanta ah oo ay u fidiyaan shacabka Soomaaliyeed, waxaana kulanka wasiirka ku wehliyay Danjire Jaamac Caydiid oo ah safiirka Soomaaliya ee dalka Turkiga iyo Sharaf Xasan oo ah u qaybsanaha arrimaha waxbarashada.",HUMAN
"Jose Mourinho ayaa la aaminsan yahay inuu l’heshiis qaali ah la sameeyay Gudoomiye ku xigeenka fulinta United, Ed Woodward kasoo uu ku noqon doono tababaraha xiga ee Manchester United. (Manchester Evening News)

Laakiin tababarihii hore ee Chelsea ayaa sahaminaya fursado kale haddii haddii uusan helin shaqada kooxda Old Trafford dhamaadka xilli ciyaareedkan. (Guardian)

Mourinho ayaa kalasoo saxiixandoona daafaca Brazil Miranda, oo 31 jir ah, iyo weeraryahanka Argentina Mauro Icardi, oo 23 jir ah, kooxdiisii hore ee Inter Milan marka uu qabto Man United. (La Gazzetta dello Sport )

Manchester United ayaa kuysoo qadan doonta £ 60m weeraryahanka Borussia Dortmund ee Gabon Pierre-Emerick Aubameyang (Independent)

Newcastle ayaa seegtay saxiixa Aubameyang 2013, iyadoo 26-sano jirkaan uu doortay inuu u dhaqaaqo Dortmund. (L’Equipe via Newcastle Chronicle)

Ciyaaryahanka khadka dhexe ee Bayern Munich iyo Chile Arturo Vidal, oo 28 jir ah, ayaa sheegay inuu iska diiday inuu u dhaqaaqo Manchester United (Times – Times)

Tottenham ayaa hogaaminaysa loolanka loogu jiro saxiixa weeraryahanka £ 12m lagu qiimeeyo ee reer Belgium Laurent Depoitre,oo 27, jir ah kana tirsan Gent. (Daily Mirror)

Ciyaaryahanka khadka dhexe ee Watford George Byers, oo 19 jir ah, ayaa ku dhow inuu u saxiixo kooxda reer Romania ee Rapid Bucharest.

Ciyaaryahanka khadka dhexe ee Newcastle iyo Netherlands Georginio Wijnaldum, oo 25 jir ah, ayaa sheegay in safarka ay ku tagayaan La Manga oo Spain ay sii wadajir ah u soo dhaweynayaan ciyaartoyda. (L’Equipe, via Newcastle Chronicle)

Si kastaba ha ahaatee, safarkaan ayaa imaanaya iyadoo Kabtanka Magpies Fabricio Coloccini, oo 34 jir ah, garoomada laga saaray muddo bil ah. (Daily Mirror)

Ciyaaryahanka khadka dhexe ee Chelsea Oscar,oo 24 jir ah, ayaa iska diiday inuu u dhaqaaqo Shiinaha, (Daily Express)

Ciyaaryahanka khadka dhexe ee Brazil iyo Liverpool Philippe Coutinho, oo 23 jir ah, ayaa sheegay in tababaraha Reds Jurgen Klopp uu isaga wax badan ka bartay (World Soccer, via Liverpool Echo",HUMAN
"Dowladaha Soomaaliya iyo Kuwait ayaa ku heshiiyey inay iska kaashadaan amniga iyo waxbarashada, kaddib kulan ay yeesheen wasiirrada arrimaha dibadda ee labada dal.

newsinsideQoraal ka soo baxay wasaaradda arrimaha dibadda Soomaaliya ayaa lagu sheegay in wasiir Abshir Cumar Jaamac uu magaalada Algiers ee dalka Algeria kulan kula qaatay dhiggiisa Kuwait, Salem Abdullah Al-Jaber Al-Saba.

Labada dhinac ayaa ka wada hadlay sidii la isaga kaashan lahaa dhinacyada amniga, ciribtirka Al-Shabaab iyo horumarinta waxbarashada.

Labada wasiir ayaa sidoo kale is dhaafsaday aragtiyo ku saabsan xoojinta xiriirka iyo sidii loo sii wadi lahaa iskaashiga dhinacyada badan leh ee labada dal.

Wasiirka arrimaha dibbada Soomaaliya ayaa qeyb ah wafdi uu hoggaaminayo madaxweynaha Soomaaliya oo ku sugan dalka Aljeeriya, halkaas oo uu ka socda meertada 31-aad ee Shir-madaxeedka Ururka Jaamacadda Carabta oo ka furmay magaalada Aljeris ee dalka Aljeeriya.

Wasiirka arrimaha dibadda Soomaaliya ayaa sidoo kale kulamo kala duwan la yeeshay wasiiradda arrimaha dibadda ee dalalka jaamacadda Jaamacadda Carabta.",HUMAN
"Ciyaaryahankii hore ee Manchester United Nicky Butt ayaa loo magacaabay madaxa academy kooxda United.

Butt,oo 41 jir ah, ayaa amid ahaa madaxda hoose ee Old Trafford wuxuuna u ciyaaray 387 kulan kooxdan intii u dhexeeysay 1992 iyo 2004.

Waxa uu tababaraha kooxda juunyeerka iyo19-jirada ka shaqeeynayay tan iyo 2012.

Gudoomiye ku xigeenka fulinta koxda United ,Ed Woodward ayaa yiri: “Nicky ayaa wax badan ka garanaya Hidaha iyo dhaqanka kooxdiisa ,waana doorashada ugu fiican ee la sameeyay..”

Butt ayaa yiri: “sharaf weyn ayay ii tahay in la isiiyo fursad aan kaga shaqeeeyo academy dishibiliinta ahaan wax badan ayaa ka badeli doona mustaqbalka ciyaartoyda Manchester United.”

Talaabadan ayaa ayaa meesha ka saareysa agaasimaha akadeemiga Brian McClair oo shaqadan loo dhiibay June 2015.

Paul McGuinness ayaa ka tagay doorkiisa tababarenimo ee18-jirada todobaadkii hore.

,waxaana loo dhiibi doonaa McClair oo laga bedelay akadeemiga United.",HUMAN
"Lix Kun oo arday ayaa waxbarashadii ugu haray saameynta ka dhalatay abaaraha ka jira Puntland, sida lagu sheegay war-saxaafadeed kaso baxay wasaaradda waxbarashada maamulka Puntland.

newsinsideWasaaradda waxbarashada Puntland ayaa sidoo kale sheegtay in ay xirmeen 19 dugsi oo ay ardaydan wax ka baran jireen, kuwaas oo culayska abaarta awgeed xamili waayay inay waxbarashada sii wadaan.

Dugsiyada xirmay oo ah kuwa hoose/dhexe ayaa kuyaalla tuulooyinka, halkaas oo ah meelaha abaartu sida darran u saameysay, maadaama dadka ku nool halkaas ay ku tiirsan yihiin wax soo saarka xoolaha.  

Puntland waxay hadda cabsi weyn ka qabtaa tirada digsiyada xirmaya inay intaas kasii bataan, maadaama sannad dusgiyeed cusub la galayo islamarkaana xaaladda abaartu weli kulashahay oo kasii darayso.

Halkaan hoose ka akhriso warsaxafadeedka.",HUMAN
"Maxkamadda Hargeysa ayaa shalay xukun ku ridday Haweenay ku eedeysnayd inay abuurtay Qal-qalgelin Diinta Islaamka ah, isla markaana fikrado khaldan ka dhadhicinaysay haweenka degan xaafadda Guryo samo ee degmadda Maxamuud Haybe ee magaaladda Hargeysa.

Gudoomiyaha degmadda Hargeysa Cabdirashiid Beer-Geel ayaa xukuno kala ah hal sanno oo xarig ah, hal milyan oo shilinka Somaliland ah, kaasoo u dhigma $140 iyo musaafurin isugu jirta ku xukumay haweenay lagu magacaabo Sacdiya Sheekh Yuusuf Wardheer oo lagu eedeeyay inay ku geftay Diinta Islaaamka, isla markaana arrimo Qal-qalgalin diimeed ku abuurtay shacabka Xaafadda Guryo-samo.

Ugu horreyn, Guddoomiye Degmada Hargeysa, C/rashiid Beer-geel oo dacwadda ka hadlaya waxa uu yidhi“Dacwadan waxa dacwoode ka ah qaranka Somaliland, Waxaana eedeysan ka ah Sacdiya Sheikh Yuusuf oo da’deedu afartan jir tahay, waxa lagu eedeynaya inay ku geftay qodobka 314 xeerka ciqaabta guud oo sheegaya khalkhal galin arrimaha diiniga ah, maxkamada waxay dacwadani soo gashay 05, September, 2015, waxayna maxkamaddu dacwada dhegaysanaysay lix maalmood”.Guddoomiyaha degmadda Hargeysa Cabdirashiid Beer Gee loo sii faahfaahinaya waxa lagu eedeeyey waxa uu yidhi “maxkamadda Hargeysa markay u fadhiistay Dhagaysiga dacwada oo lagu eedeeyey khalkhal galin Diinta Islaamka, waxa haweenaydan laga soo qabtay xaafadda guryo samo, iyadoo dumar u dhigaysa  diinta islaamka si khaldan wax ugu sheegaysa waxaana ka mid ah waxa lagu soo eedeeyey inay tidhi marka malakul Jibtiil Nabiga u keenayo waxyiga wuxuu isku soo eekeysin jiray suuradda Caasha (Xaaskii nebiga), waxa kale oo lagu soo eedeeyey inay tidhi mushaharka dawladdu waa xaaraan, waxa kale oo lagu soo eedeeyey in aan caruurta la geyn dhakhtaradda, waxa kale oo lagu soo eedeeyey in aan Ciidda lala tukan dadweynaha, sidaasna ay ku khalkhal galisay haween deganaa xaafddaasi, hadaba markii gabadhu ka hor qiratay maxkamadda horteedda, waxayna tidhi haa waan idhi dawladda ka dhigan wayda hadyiga nabiga sunne qofkii ugu kaalmeeyaa inaanu ka mid ahayn umadda Nabiga xawdkana aanu ka cabanaynin nebigana,  wayna sheegtay in marka uu jibriil nabiga u imanayo uu Caasha Abibokor isku eekeysiin jiray, waxaana halkaasi yimid markhaatiyaddii oo ay ka mid ahaayeen culimo ka socota wasaaradda diinta iyo Awqaafta iyo ardaydii fikirka khaldan ula timid ee ka diiday”,

Gudoomiyaha maxkamadda oo xukunkii gabadha akhriyey waxa uu yidhi “Maxkamadu markay aragtay xeerarka ciqaabta guud waxay ku xukuntay Danbiile khalkhal galisay caqiidadii fiicnayd ee dadka degana xaafada Maxamuud Haybe, Sacdiya Sheikh Yuusuf Wardhaare hal sanno oo xadhig ah, hal milyan shiling Somaliland maadaama oo dambigeedaasi uu kaga hor cadaaday maxkamada horteeda oo  ay qiratay, waxaanu ka bilaabmaya maalintii la soo xidhay 31 August,2015, racfaan ma laha maadaama oo ay qiratay dambigan, marka xadhiga dhamaysato waxa loo mustaafurinayaa dalkii ay udhalatay ee ay ka timid ee Soomaaliya gaar ahaan magaaladda Cadaado oo ay tidhi waan ka soo jeedda”.

Barkhad-Ladiif M. Cumar, Hiiraan Online",HUMAN
"Jaamacada Muqdisho oo looga bartay Waxbarasho tayaysan kuna qaabeysan halbeega casriga ah ee tacliinta dunida, lehna aqoonsi heer caalami ah gashayna kaalinta 40-aad ee Jaamacadaha qaarada Afrika oo ay ka qalinjabineyso dufcadii 10-aad sannad waxbarashadeedka 2009/2010 ka.

Waxay Jaamacaddu ku wargelineysaa dhammaan Ardayda kasoo qalin-jebisay dugsiyada sare ee dalka iyo dibada kuna shaqeeya Macallinimo in Jaamacadda Muqdisho kulliyadeeda Waxbarashada ay markii ugu horeysay qaadanayso arday loo tababarayo xirfad Macallinimo oo muddo 2-sano ah soconaysa, halkaasna lagu siinaayo Shahaado Diploma ah.

Shuruudaha ardayga laga rabo:
Shahaado Dugsiga Sare Asal iyo Copy
12-Sawir oo kalar ah (Nooca Teesaraha).
Warqad Dhalasho
Warqad Asluub Wanaag ah
Fayl
Waa inaysan da’diisu ka yaraan 18 sanno.
Waa inuu la yimaadaa warqad cadeyneysa macalinimadiisa.
Qabashada Feylasha waxay bilaabaneysaa Taariikhdu markay tahay 01/05/2010 waxayna ka bilaabaneysaa Xarunta Maamulka Jaamacada Muqdisho ee KM-5,. agagaarka Sarta Zope. xilliga diiwaan gelintuna waa 8:00 Subaxnimo illaa iyo 3:00 Galabnimo, kuraastuna way xadidan tahay.

Wixii faahfaahin dheeri ah fadlan kala xiriir: Tel: 002521- 858479 begin_of_the_skype_highlighting              002521- 858479      end_of_the_skype_highlighting, 002525-932454 begin_of_the_skype_highlighting              002525-932454      end_of_the_skype_highlighting, 002521-223433 begin_of_the_skype_highlighting       002521-223433      end_of_the_skype_highlighting, Fax: 002521-216820 ama E-maill:",HUMAN
"Wasaaradda ciyaaraha iyo dhlinyarada ee Xukuumadda Soomaliya ayaa maanta deeq kubadda cagta ah ku wareejisay wakiilo ka socday maamul gobalaedyada iyo maamulada gobalada dalka, iyadoo deeqadaasi wasaaradaa ciyaaraha iyo dhalinyarada ay wareejisay ayaa gaareysa 4500 kubad.

Deeq wareejinta kaddib ayaa waxa warbaahinta la hadlay  sii hayaha wasiirka  ciyaaraha iyo dhalinyarada mudane Khaalid Cumar  Cali, isagoo sheegay in  deeqdani kubada cagta ah ay qeyb ka qaadaneyso is dhex galka bulshada islamarkaana  maamulada gobalada dalka looga baahan yahay in ay sii xoojiyaan sidii dhalinyarada Soomaliyed  loogu wacyi galin lahaa isdhax galka bulshada iyo muhiimada uu leeyahay. ",HUMAN
"Jaamacadda Muqdisho oo looga bartay tacliin sare oo taya leh, kuna qaabaysan hababka casriga ah ee dunida wax looga barto, ayaa waxay kuu haysaa waxbarasho takhasus ah oo ay isla fulinayaan Open University Malaysia iyo Mogadishu University.

Barnaamijkuna waa: Master of Business Administration (MBA).

Barnaamijkani wuxuu u fududeynayaa ardayda dhamaysatay waxbarashada heerka jaamacadeed:

1. Inay helaan tacliin taya leh ayaga oo jooga dalkooda hooyo, wataana hawlahooda
2. Inay adeegsadaan Tiknaloojiyad casri ah iyo Manhaj caalami ah.
3. Inay heylayaan shahaado caalami ah, kaddib marka ay dhameystaan waxbarashada
4. Wuxuu u furanyahay arday kasta oo heysta Shahaado Jaamacadeed (Bachelor) oo 4-sano ah.

Isdiiwaan galintu waxay ka bilaabanaysaa xarunta dhexe ee maamulka Jaamacadda Muqdisho Maalinta Arbacada ah 25/08/2010, waxayna ku egtahay 15/09/2010. Saacadaha shaqadu waa 8:00 subaxnimo ilaa 3:00 galabnimo.

Wixii faahfaahin dheeri ah fadlan la xiriir Xafiiska Maamulka Jaamacadda ee KM-5:

Tel: 932454 – 223433 – 858479 ama Fax: 216820
E-mail: pgraduate@mogadishuuniversity.com ama moguniver@galobalsom.com
ama booqo: www.mogadishuuniversity.com
Maxamed Xaaj Xuseen, Hiiraan Online
maxuseen@hotmail.com
Muqdisho, Soomaaliya",HUMAN
"Tartan Isboorti oo ku saabsan isdhexgalka bulshada oo 22-kii November ee bishii la soo dhaafay ka furmay degmada Shangaani oo loo qabtay ilaa iyo 12-koox oo laga soo kala xulay Waaxyaha ay degmadu ka koobantahay ayaa shalay lagu soo gabo gabeeyay xarunta degmadaasi.

Maryan Badal Xasan oo ah guddoomiye ku-xigeenka arrimaha bulshada ee degmada Shangaani oo munaasabadda xiritaanka hadal kooban ka jeedisay ayaa sheegtay in tartankan ay ugu talagaleen isdhexgalka bulshada, waxaana ay tilmaamtay inay sii wadayaan tartamada nuucaani oo kale ah.

Related posts
Xukunka Ninkii Basaasay Feeryahanad Ramla Cali iyo Kooxdiisa
Xukunka Ninkii Basaasay Feeryahanad Ramla Cali iyo Kooxdiisa
 March 24, 2026
Taliyaha Ciidanka Xoogga Dalka oo kulan mira dhal ah la qaatay Major General Claude K.
Taliyaha Ciidanka Xoogga Dalka oo kulan mira dhal ah la qaatay Major General Claude K.
 March 24, 2026
 
Guddoomiyaha degmada Shangaani Saciid Cabdiqaadir Saciid oo soo xiray tartanka Isboorti ayaa sheegay inay aad ugu faraxsanyihiin qabsoomidda tartankan, waxaana uu uga mahadceliyay dhalinyaradii tartanka ka qeyb gashay sida ay u muujiyeen xilkasnimo.

“12-ka koox ee ka qeyb galay tartankan, afar ka mid ah waxa ay ahaayeen dhalinyaro yar yar, halka inta hartayna ay ahaayeen dhalinyaro waa weyn, kuwaasi oo laga soo kala xulay afarta Waax ee kala ah, Howd, Mooyaale, Jabuuti iyo Midnimo, waxaana tartanka isboorti ku guuleystay dhalinyarii ku cayaareysay magaca Jabuuti” ayuu yiri Guddoomiyaha Degmada Shangaani.",HUMAN
" Jaamacadda Muqdisho oo horseed u ah waxbarasho tayaysan, kuna qaabaysan halbeega casriga ee tacliinta Dunida, lehna aqoonsi caalami ah oo ay ka qalin-jabisay dufcadii 10-aad ayaa qaadaysa arday cusub sannad waxbarashadeedka 2009/2010.

Jaamacaddu waxay ku wargelinaysaa Dhammaan ardaydayda ka qalinjabisay dugsiyada sare ee gudaha iyo dibadda in Jaamacaddu qaadanayso arday cusub sanad wax barashadeedka 2010/2011.

Kuliyadaha kala ah:

1. Faculty of Sharia & Law: oo ka kooban: a) Sharia & Law.

2. Faculty of Education: oo ka kooban:

a) Social Science. b) Arabic Language. c) Islamic Studies

d) Math & Physics e) Biology & Chemistry.

3. Faculty of Arts & Humanities:

oo ka kooban:
a) History & Civilization. b) English Language & Literature.

c) Arabic language & literature d) Geography

4. Faculty of Economics & Management Science:

oo ka kooban:
a) Economics b) Business Administration c) Accounting d) Public Administration

5. Faculty of Computer Science & Information Technology:

oo ka kooban:
a) Computer Science. b) Information Technology.

6. Faculty of Nursing:

oo ah : General Nursing:
7. Faculty of Political Science & Information:

oo ka kooban:
a)Political Science. b) Journalism & Information.

F.G

: Jaamacadda Muqdisho waxaa ku cusub sanadkan fursad ay ka faa’iidaysankaraan dhamaan ardayda jecel waxbarashada ee ku mashquulsan hawlo shaqo ama adeega bulshada oo aanay u suurta galaynin in ay xaadiraan duruusta joogtada ah, taasoo ah nidaam ka fududaynaya Xaadiridda islamarkaana dhawraya tayada tacliinta looga bartay jaamacadda Muqdisho.
Fursaddani waxay ka jirtaa dhamaan takhasusyada jaamacadda marka laga reebo kuliyadaha Nursing, Coputer Science & Information Technology iyo qaybaha cilmiga ah ee kuliyadda waxbarshada.

Qabashada faylashu waxay ka bilaabanaysaa Xarunta Maamulka Jaamacadda ee KM5 Maalinta Sabtida, 24/07/2010waxayna ku ektahay Khamista, 19/08/2010.

Maalmaha shaqada

: Sabti ilaa Khamiis. Saacadaha shaqada: 8:00 AM ilaa 3:00 PM. Wixii faah faahin dheeri ah fadlan kala xiriir Xafiiska diiwaangalinta: 

Tel: 002525-932454 002525-932366 002521-223433 002521- 858479 
Fax: 002521-216820 ama E-mail: moguniver@globalsom.com www.mogadishuuniversity.com
MAHADSANIDIIN

Maxamed Xaaji Xuseen, Hiiraan Online
maxuseen@hiiraan.com 
Muqdisho, Soomaaliya ",HUMAN
"Daafaca Chelsea Kurt Zouma ayaa wajahaya lix bilood oo maqnanasho ah kadib markii uu u baahday in qaliin dhanka jilibka lagu sameeyo.
Dafacan 21-sano jir ah aya dhawac uu soo gaaray ka dib markii kubad sare ku daalay intii uu socday kulankii 1-1 Premier League ay wada galen Manchester United.
” Scan la i saaray ayaa muujiyay in aan qabo dhawac jilibka ah, Waxaan mari doonaa qaliin todobaadkan,” Zouma ayaa ku sheegay Twitter.
Chelsea ayaa sheegtay inuu maqnaan doono “qiyaas ahaan lix bilood”.
Daafaca dhexe ee France ayaa 32 kulan u saftay kooxda Blues xilli ciyaareedkan.
Sidookale waxa uu saftay labadii kulan ee ugu dambeysay xulkiisa France,waxana kmaid ah kulankii saxiibtinimo ee Denmark October.
France oo marti galineysa sanadkan European Championship, kaoo bilaaban doona bisha June.
Zouma iyo John Terry ayaa noqday kuwa ugu badan ee kusoo bilowday door dhexe ee daafaca Chelsea sagaalkii kulan ee ugu dambeeyay ee aan laga badin tababaraha ku meel gaarka ee Guus Hiddink.",HUMAN
