Text,Label,AiTypeNormalized,CategoryNormalized
waxay aheyd habeen talaado bishii september sanadkii 2019 elizaveta prigozhina waxay barta tiktok soo dhigtay muuqaal ay walaac uga muujineysay sida ay uga xumeyd shaqo laaanta heysatay markii ay kacday maalintii xigtay waxay heshay in ka badan 10 codsiyo oo imtixaan looga qaadayo maamulayaasha ayaa arkay muuqaalkeeda muujinayo shaqo laaanta tiktok nolosheyda ayuu baddalay ayay tiri elizaveta prigozhina oo ah gabadh da yar oo ka faaiday nidaamka lagu baahinayo muuqallada dadka shaqo doonka ah ee careertok kuwaas oo qaarkood shaqo ka dhex helay bartan iyada oo ay jirtay godoon iyo shaqo laaan baahsan oo uu sababay safmarka covid19 labadii sano ee lasoo dhaafay barta tiktok ayaa noqotay goob muhiim ah oo ay dhalinyarada ka raadsadaan shaqooyinka hal ku dhigga careertok ayaa waxaa daawatay muuqaallada lasoo dhigay in ka badan 70 milyan waana bar sii kobceysa ka bood instagram boggan oggolow instagram macluumaadka macluumaadkan waxaa daabacay instagram waxaan dalbanayenaa fasaxaaga ka hor inta aan la furin waxaa laga yaabaa inay isticmaalayaan cookies iyo farsamooyin kale hadii aad u bahato akhri instagram xeerarka cokie iyo kan ku saabsan xogta gaarka ah ka hor inta aadan aqbalin si aad u aragto xogta guji aqbal oo soco aqbal horayna u soco digniin waxaa suuragal ah in macluumaadka dad kale ay ku jiraan xayaysiin dhammaadka instagram boggan tiktok lafteedu way dareentay isbeddelkan oo bishii july 2021 waxay bilawday tiktok resumes barnaamij tijaabo ah oo u oggolaanaya dadka inay soo dhigaan muuqaallo muujinaya khibradahooda iyo xirfadahooda shaqo oo ay si toos ah ugu diraan maamulayaasha raadinaya shaqaalaha inkasta oo barnaamijka tijaabada ah uu socday oo kaliya hal bil tiro kamid ah shirkadaha wax shaqaaleysiiya oo ay kamid yihiin target dukaamada iibiya badeecadaha tafaariiqda iyo shirkado kale ayaa ka qayb qaatay barnaamijkan dadka shaqo doonka ahaa waxay soo gudbinayeen muuqaallo uu la socday hal ku dhigga tiktokresumes kaas oo ay kusoo bandhigayeen xirfadahooda,HUMAN,HUMAN,Unknown
guddoomiyaha golaha shacabka baarlamaanka federaalka soomaaliya mudane maxamed sheekh cusmaan jawaari ayaa bilowga kulanka baarlamaanka waxa uu sheegay in mooshinka baarlamaanka ay soo gudbiyeen ee ahaa dhowrista xasaanadda baarlamaanka ay wali diyaar u yihiin guddoonka barlamaanka xildhibaannada baarlamaanka ayaa intaasi kaddib waxa uu akhrinta saddexaad mariyay sharciga maareynta musiibooyinka iyadoo baarlamaanka uu sharcigaan dib ugu soo celiyay guddiga arrimaha gudaha baarlamaanka guddoomiye kuxigeenka guddiga arrimaha gudaha ee baarlamaanka daahir amiin jeesow ayaa sheegay in sharcigaan uu ka kooban yahay 12 qodob isla markaana qodobadiisa badanaa uu ka hadlayo ahmiyadda in la helo sharciga maareynta musiibooyinka khadiijo maxamed diiriye oo ka mid ah xildhibaanada baarlamaanka ayaa sheegtay in haweeka xildhibannada ay ka mideysan yihiin hanaanka geeddi socodka siyaasadda dalka guddoomiyaha baarlamaanka maxamed sheekh cusmaan jawaari ayaa sheegay in doorka haweenka ee dhanka siyaasadda uu ku qeexan yahay dastuurka,HUMAN,HUMAN,Unknown
mikel arteta oo rajo weyn ka muujiyey mustaqbalka arsenal ee garoomada tababaraha kooxda arsenal mikel arteta ayaa aaminsan in kooxdiisu ay garoomada kusoo laaban doonto iyadoo ka cudud iyo tayo wanaagsan sidii ay ahayd ka hor hakadkii tartammada kubadda cagta in kasta oo xanuunka coronavirus uu sababay in muddo laba bilood ah ay ciyaaruhu xidhnaadaan haddana arteta wuxuu u arkaa muddadan fursad dahabi ah oo uu dib ugu dhisay maskaxda iyo jidhka ciyaartoydiisa fursadda barashada iyo xidhiidhka ciyaartoyda arteta oo xilka hayay muddo saddex bilood ah oo kaliya ka hor intaan tartammadu istaagin ayaa sheegay inuu muddadan si weyn uga faaiideystay xidhiidhka shaqsiga ah ee uu la leeyahay xiddigaha kooxda isagoo arrintaas ka hadlayay wuxuu yidhi xidhiidhka tooska ah waxaan si joogto ah ula hadlayay ciyaartoyda mararka qaar si goonigooni ah mararka kalena dhammaantood isku mar waxay ii ahayd fursad aan si dhab ah u barto dabeecadahooda iyo sida ay u fekerayaan maadaama markii aan imid aanan helin wakhti ku filan oo aan ku dhex galo iskuduubnida wadahadalladan ayaa caawiyey in la xoojiyo kalsoonida ka dhaxaysa tababaraha iyo ciyaartoyda taas oo aasaas u ah dibusookabashada kooxda oo fadhida kaalinta sagaalaad ee miiska kalasarraynta dhismaha jidhka iyo dhiirigelinta gudaha si looga fogaado in ciyaartoydu ay lumiyaan taamyeelashada naadiga ayaa diyaariyey qorshe tababar oo casri ah oo ay ciyaartoydu gurigooda ku fuliyaan waxaanu leenahay koox tababareyaal ah oo ku takhasusay jidhdhiska kuwaas oo si joogto ah ula socda hawlaha ciyaartoyda ma sahlana in qofku isaga oo kali ah qol ku dhex tababarto laakiin ciyaartoydu waxay muujiyeen dhiirigeliso sare iyo inay yihiin kuwo si weyn isku kaalmeeya xilligan adag ayuu raaciyey arteta gunaanad inkasta oo aan wali la cayimin xilliga rasmiga ah ee la filayo in horyaalku dib u bilaabmo farriinta arteta ee ku socota taageerayaasha gunners waa mid xambaarsan rajo iyo kalsooni wuxuu ballanqaaday in marka kubaddu dib u rogmatay dunidu ay arki doonto arsenal ka duwan tii hore oo leh midnimo iyo awood farsamo oo ka xoog badan sidii lagu yaqaanay,AI,AI,Unknown
jamaahiirta kooxda liverpool ayaa xalay la kulmay cabsi iyo walaac xooggan kadib markii weeraryahankooda muhiimka ah mohamed salah uu dhaawac soo gaaray intii lagu guda jiray ciyaartii ay la lahaayeen newcastle united dhacdadan ayaa timid xilli ciyaartu maraysay qaybtii labaad waxaana si gaar ah looga naxay markii salah uu u muuqday mid miyir doorsoon isla markaana aan awoodin inuu si caadi ah uga kaco garoonka shaqaalaha caafimaadka ee liverpool ayaa si degdeg ah uga falceliyay xaaladda iyagoo garoonka soo galay si ay u qiimeeyaan dhaawaca soo gaaray ciyaaryahanka intaasi waxay keentay in ciyaarta hakad la geliyo muddo kooban iyadoo taageerayaasha iyo ciyaartoyduba ay si weyn uga welwelsanaayeen xaaladdiisa waqtigaas waxaa si aad ah loo hadal hayay suuragalnimada in dhaawacu uu yahay mid culus si kastaba ha ahaatee wararka dambe ee ka soo baxay gudaha kooxda ayaa noqday kuwo farxad leh oo dejiyay qalbiyada taageerayaasha dhaqaatiirta liverpool ayaa ku guulaystay inay xaaladda mohamed salah si degdeg ah u xakameeyaan waxaana la xaqiijiyay in dhaawaciisu uusan ahayn mid halis ah sida markii hore loo maleynayay waxa ugu muhiimsan ayaa ah in laga maarmay in cisbitaal loo qaado taas oo muujinaysa in xaaladdiisu ay tahay mid deggan salah ayaa sidoo kale la sheegay inuu dib u helay miyirkiisii si buuxda isla markaana uu awood u yeeshay inuu la hadlo shaqaalaha caafimaadka iyo xubnaha kale ee kooxda intaas waxaa dheer wuxuu si caadi ah ugu dhaqaaqay qolka labiska halkaas oo uu ka sii daawaday daqiiqadihii ugu dambeeyay ee ciyaarta taas oo ah calaamad kale oo muujinaysa inuu xaaladdiisu hagaagay kadib ciyaarta mohamed salah wuxuu la kulmay tababaraha liverpool jurgen klopp oo si dhow uga waraystay xaaladdiisa caafimaad iyo sida uu dareemayo sidoo kale ciyaartoyda kale ee kooxda ayaa u tagay si ay u hubiyaan xaaladdiisa taas oo muujinaysa midnimada iyo isgarab istaagga ka dhex jira kooxda guud ahaan inkastoo ay jirtay cabsi weyn oo ka dhalatay dhaawaca salah haddana wararka wanaagsan ee ku saabsan xaaladdiisa ayaa noqday kuwo farxad geliyay jamaahiirta liverpool waxaa hadda la filayaa in la sii wado la socodka xaaladdiisa si loo ogaado goorta uu si buuxda ugu soo laaban karo garoomada balse xaaladdiisa hadda waa mid rajo leh oo deggan,AI,AI,Unknown
arbaco june 27 2012 hol  waxaa habeenkii xalay si weyn looga xusay magaalada hargeysa munaasibad si heer sare ah loo soo agaasimay oo lagu xusayey maalinta calankii ugu horreeyey ee soomaaliyeed la taagay 26 june 1960 xafladdan oo ka dhacday xarunta madaxtooyada somaliland ayaa ahayd mid ay ka soo qaybgaleen masuuliyiin sare waxgarad siyaasiyiin madaxdhaqameed saraakiil ciidan iyo qeybaha kala duwan ee bulshada munaasabadda ayaa ahayd mid si gaar ah loo diyaariyey iyadoo madaxweynaha somaliland md axmed maxamed maxamuud siilaanyo uu martida ugu sameeyey casho sharaf iyo madadaalo ballaaran waxaa goobta isugu yimid in ka badan laba boqol oo qof kuwaas oo si weyn uga qaybqaatay xuska maalinta taariikhiga ah ee 26 june taas oo astaan u ah bilowgii xornimada gobollada waqooyi ee soomaaliya iyo calankii ugu horreeyey ee soomaaliyeed ee hargeysa laga taagay madaxweynaha waxaa garab fadhiyey madaxweyne ku xigeenka md cabdiraxmaan cabdilaahi ismaaciil saylici madaxweynihii hore ee somaliland daahir rayaale kaahin madaxweyne ku xigeenkii hore axmed yuusuf yaasiin guddoomiyaha golaha wakiillada md cabdiraxmaan cirro iyo xoghayaha guud ee golaha guurtida sidoo kale waxaa goobta joogay taliyeyaasha ciidamada kala duwan sida milatariga booliska asluubta iyo badda kuwaas oo ka mid ahaa dadka lagu casuumay xafladda dhinaca haweenka waxaa goobta isugu yimid marwada koowaad ee dalka marwo aamina waris marwada labaad ee madaxweyne ku xigeenka marwo raxma x maxamuud suldaan marwadii madaxweynihii hore marwo hudda barkhad iyo marwadii madaxweynihii hore ee geeriyooday maxamed xaaji ibraahim cigaal marwo kaltuun xaaji daahir iyo sidoo kale wasiirka waxbarashada somaliland marwo samsam cabdi aadan isku soo wada duuboo xafladda ayaa ahayd mid si weyn loo agaasimay oo ka tarjumaysay midnimo iyo isku xidhnaan bulsho madaxweyne siilaanyo oo khudbad kooban halkaas ka jeediyey ayaa si qoto dheer uga hadlay taariikhda somaliland iyo marxaladihii kala duwanaa ee ay soo martay wuxuu dib u xusuusiyey dadkii ka soo qaybgalay waayihii gumeysiga ingiriiska iyo sidii shacabka somaliland ay u halgameen si ay u helaan xorriyaddooda wuxuu sidoo kale xusay midowgii labada gobol ee waqooyi iyo koonfur ee soomaaliya kaas oo markii hore lagu sameeyey himilo weyn oo ahayd in la dhiso soomaaliweyn mideysan oo ka kooban shanta soomaaliyeed si kastaba ha ahaatee madaxweynaha ayaa tilmaamay in midowgaasi aanu sidii la rabay u hirgelin isla markaana uu keenay caqabado siyaasadeed iyo kala fogaansho horseeday in somaliland ay dib ugu laabato goaankeeda siyaasadeed wuxuu xusay in dadka somaliland ay maanta gaareen heer ay ku faani karaan nabad dimoqraadiyad iyo xasillooni taas oo uu ku tilmaamay guul weyn oo ay gaareen shacabka iyo dowladnimada somaliland madaxweyne siilaanyo ayaa hadalkiisa ku adkeeyey in xuska maalintan uu yahay mid muhiim u ah jiilasha cusub maadaama uu xasuusinayo taariikhda halganka iyo dadaalkii loo soo maray helitaanka xorriyadda wuxuu sheegay in somaliland ay tahay bulsho isku xidhan oo leh masiir iyo mustaqbal wadajir ah isla markaana ay ka goan tahay in ay sii waddo dhismaha dowladnimo xooggan oo dimuqraadi ah dabaaldegani wuxuu mar walba inoo noqon doonaa wax ina xasuusiya taariikhdeenii hore waxaan halkaan ka caddeyneynaa in somaliland ay tahay dal maanta leh dimoqraadiyad xasilooni iyo bulsho isku xidhan oo masiirkooda iyo mustaqbalkooda mideysan yahay illaahay waxaan ka baryeynaa inuu inaga dhigo kuwo horumar gaara ayuu yiri madaxweyne siilaanyo madaxweynaha ayaa sidoo kale taabtay arrinta wadahadallada u dhexeeya somaliland iyo soomaaliya isagoo sheegay in inkastoo wadahadallo socdaan ama aysan socon haddana ay jiraan dano badan oo labada dhinac isku xira wuxuu caddeeyey in somaliland ay diyaar u tahay wadahadal balse aysan marnaba ka gorgortami doonin madaxbannaanideeda iyo gooni isu taaggeeda waxaan u caddeyneynaa caalamka iyo cid kasta oo na dhageysanaysa in wadahadal ha la galo ama yaan la gelin haddana ay jiraan dano badan oo ka dhexeeya somaliland iyo soomaaliya laakiin somaliland mar walba waxay ku adkeysaneysaa madaxbannaanideeda iyo gooni isu taaggeeda ayuu sii raaciyey madaxweynaha xafladda ayaa sidoo kale ahayd mid lagu soo bandhigay muusig suugaan iyo madadaalo kala duwan oo ka tarjumayey dhaqanka soomaaliyeed gaar ahaan kan somaliland dadkii ka soo qaybgalay ayaa si weyn u muujiyey farxad iyo qiimeyn ay u hayaan munaasabadda iyagoo ku tilmaamay mid muhiim u ah xoojinta midnimada bulshada iyo xusuusinta taariikhda ugu dambeyntii munaasabadda lagu xusayey 26 june ee ka dhacday hargeysa ayaa ahayd mid muujisay sida somaliland ay muhiimad u siiso taariikhdeeda isla markaana ay u sii waddo dhismaha dowladnimo ku saleysan dimoqraadiyad xasillooni iyo horumar waxa ay sidoo kale ahayd fariin cad oo ku socota bulshada gudaha iyo beesha caalamka taas oo ku saabsan mowqifka somaliland ee madaxbannaanideeda iyo mustaqbalkeeda siyaasadeed,AI,AI,Unknown
duhurnimadii maanta ayaa waxaa agagaarka xarunta madaxtooyada ee villa soomaliya kusoo dhacay ilaa tira hoobiyeyaal ah oo gaaya saddexkuwaas oo dhawaqa jugtooda lag maqlay degmooyin ka tirsan gobolkan banaadir madaafiicda ayaa warar la helayo waxaa ay sheegayaan inay ku kala dhaceen agagaarka safaaradda itoobiya ku leedahay xeyndaabka madaxtooyadaxaafad lagu magacaabo kaambada oo ku dhegan xarunta commando polizio iyo agagaarka safaaradda itoobiya in ilaa iyo la xaqiijiyay hoobiyeyaashaas ayaa waxaa ku dhaawacmay hal ruux oo shacab ahwaxaana dad ku sugan goobaha ay madaafiic kusoo dhaceen ay sheegeen inay casbi soo wajahdaykadib markii hoobiyeyaasha ay kusoo dahceen xaafadahooda hayadaha amniga soomaaliya weli ka hadlin hoobiyeyaasha maanta kusoo dhacay xeyndaabka madaxtooyada soomaaliyawaxaana hoobiyeyaal horay ugu soo dhacay agagaarka madaxtooyada sheegtay ururka alshabaab,HUMAN,HUMAN,Unknown
shaki kuma jiro in tvga aljazeera uu 20 sano ee ugu dambeeyay uu dowadda qatar oo dhul ahaan iyo dad ahaamba yar uu dhulka kasoo qaaday taasi oo maanta uu ka dhigay dowladd si weyn uga dhex muuqata qariida caalamka aljazeera ayaa waxay noqotay dariishad ama dallad ay ku tiirsantahay dowladda qatar sida ay ugu tiirsantahay oo kale dhoofinta shidaalka fadliga aljazeera darteed ayaa waxaa dowladda qatar u suurto gashay inay kaalin weyn ay ka ciyaarto siyaasadda khaliijka sidoo kale waxaa qatar u suurto gashay inay marti galin doonto koobka ciyaaraha aduunka sanadka 2022 da iyadoo arimahaas oo dhan ay jiraan ayaa hadana waxaa jira dhinaca kale cabsi weyn oo laga qabo in mustaqbalka shabakadda aljazeera uu mugdi galo sababo la xiriir dhibaatooyinkii ugu dambeeyay ee ka soo muuqday khaliijka aljazeera ayaa horay waxay sabab unoqotay inay dhacaan dhibaatooyin diblomaasiyadeed kuwaas oo ka dhex dhacay dowladda qatar iyo dowladaha ay ka midka yihiin masar sacuudiga iyo ciraaq  sidoo kale waxaa jira dhibaatooyin ay aljazeera ay ka dhex hurisay dowladda qatar iyo masar ka dib markii uu dhacay taliskii madaxweyne xusni mabaarak waxaa cirka isku sii shareeray xiisadda dagaal ee ka dhex taagan qaahira iyo dooxa markii hadana uu dhacay taliskii madaxweyne maxamed mursi dhibaatooyinkaas oo dhan waxaa huriyay tvga aljazeera dhibaatooyin uu horseeday tvga aljazeera ka hor inta uusan xumaan xiriirka u dhaxeeya dowladda qatar iyo dowladaha xiriirka u jaray waxaa jiray warmurtiyeed ay soo saareen dowladaha sacuudi carabiya iyo imaaraadka kaasi oo ku qotomay in weybseetka aljazeera uusan ka shaqeyn doonin labada waddan iyagoo hoosta ka xariiqay inuu baahiyo warar wax u dhibaya sharafta iyo karaamada iyo deganaasha labada dal isla goaankaas waxaa dabo socday mid kale oo ay qaateen 4 dowladood oo caraba kuwaas oo gabi ahaan ku dhawaaqay inay xiriirka u jareen dowladda qatar arrintaasi oo noqotay tii ugu xumeyd oo ka dhacda khaliijka xiriirka ka dhaxeeya dowladda qatar iyo aljazeera waxaa jira xiriir aad iyo aad u weyn oo ka dhaxeeya dowladda qatar iyo tvga aljazeera dowladda qatar ayaa sanadkii 1996dii bishii november waxa ay aasaastay tvga aljazeera iyadoo ku bixisay lacag dhan 150 malyan waxaana bixiyay lacagtaas amiirkii hore ee markaasi talada hayay sheikh xamda binu khaliifa  ujeedka ay dowladda qatar ay u aasaastay tvga aljazeera ayaa waxa uu ahaa inuu noqdo afhayeenka rasmiga ah ee dowladda qatar iyo in qatar ay u adeegsato arimo siyaasadeed oo ku aadan dowladaha khaliijka iyo dersikaba qatar ayaa aljazeera waxay u adeegstaa inay ku soo dhaweysato dowladda ay rabto markaasi iyo inay ku colaadiso oo ay ku riixdo dowladda ay qatar is qabtaan waxaa jira wadamo badan oo ka sheeganayo in dowladda qatar ay faragalin ku hayso iyadoo adeegsaneysa warabaahinta aljazeera oo markaasi barnaamijyo tixano ah ka sameyso dowladda ay qatar isgaaraan ilaa iyo hadda waxa ay qatar ay bil walbo ay ku maalgalisaa aljazeera lacag dhan 30 milyan oo doolarka mareykanka ah taasi oo uu bixiyo bil walba amiirka dowladda qatar shekih tamiim binu xamd aala thaani waxaa muuqata in aljazeera ay ka awood badantahay kana sareyso wakaaladda wararka qatar iyo tvga afka dowladda ku hadlo ee qatar kuwaas oo aan lagu bixin dhaqaalaha lagu bixiyo aljazeera aljazeera malaxiraa mise waa la badalaa aljazeera waa inay qaadataa sharci ah inay isku shaadheyn ku sameyso siyaasadda tafaftirkeeda wararka ku aadan dowladaha xiriirka u jaray qatar waa haddii ay dooneyso inay sii jirto sumcadeedana ay sii joogto aljazeera lama xirayo rayi ahaanteyda balse waxa ay badaleysaa siyaasadeeda ku aadan dhanka faafreebka wararka xilli dowladda sacuudi carabiya ay xirtay guud ahaan xafiisyadii ay aljazeera ay ku la heed magaalada riyaadh ee caasimadda sacuudiga iyadoo ay dhici karto in dowladaha kalana ay xiraan si lamida sacuudiga dadka qaar ayaa waxay u arkaan aljazeera in loo aasaasay inay ka shaqeyso isku dirka iyo xilaafka waddamada khaliijka taasi oo la rumeysanyahay in iyadu horseed u aheyd inuu dhaco gugiga carbeed dowladaha deriska ayaa qaarkood waxa ay codsanayaan in guud ahaan la xiro tvga aljazeera kaasi oo laf dhuun taagan ku noqday arintaani ayaa haddii ay dhacdo waxay dharbaaxsho weyn ay ku tahay hanqal taagii ay dowladda qatar ay ka laheyd mustaqbalka aljazeera iyo shaqaalaha ka shaqeeya warbaahintaan kuwaas oo kor u dhaafaya 3 kun oo qof kuna kala sugan magaalada dooxa iyo guud ahaan daafaha caalamka,HUMAN,HUMAN,Unknown
raiisul wasaaraha xukuumadda f soomaaliya mudane cabdiweli sheekh axmed maxamed ayaa cambaareeyay weerarkii foosha xumaa ee kooxaha argagixisadu saaka ku dileen allaha u naxariistee xildhibaan hore liibaan cabdullahi nuur una rajeeyey caafimaad xildhibaan mayow mustaf isaaq oo dhaawac soo gaaray raiisul wasaaraha ayaa sheegay in falalka argagaxisadu ka gaysanayso caasimadda ay muujinayso awooda kooxaha nabad diidka oo ku soo ururtay iney fuliyaan falal gaadmo ah waxana si aad ah u farayaa ciidamda amnigu in ay ka hortaagaan kooxahaan caadaystay laynta dadka bulshada dhexdeeda maqaamka ku lehanigoo ku hadlaya magacayga kan xukuumadda iyo kan shacabka soomaaliyeed waxaan halkaan tacsi tiiraanyo leh uga dirayaa qoyskii ehelkii iyo dhamaan shacabka soomaaliyeed dilkii saaka loo gaystay marxuum ex xildhibaan hore liibaan cabdullahi oo kooxo hubaysan saaka ku dileen xamar weyne waxaan ilaahay uga baryayaa inuu jannatul fardowso ka waraabiyo samir iyo imaana ka siiyo ehelka qaraabada iyo dhammaan intii jeclayd ayuu yiri raiisul wasaare cabdiwali oo dhanka kalana caafimaad taam ah u rajyeeyey inuu alle siiyo xildhibaan mayow mustaf dhaawaceen kooxaha nabad diidku,HUMAN,HUMAN,Unknown
imtixaanka shahaadiga ah fasalka 4aad ee dugsiga sare soomaaliya ayaa si maanta rasmi ah uga bilowday guud ahaan soomaaliya marka laga reebo gobolada puntland iyo somaliland oo iyagu imtixaankooda si gaar ah umaamusha newsinsideku dhowaad 35000 arday ayaa ka qeyb galay imtixaankaan oo ku taariikhaysan sanad dugsiyeedka 20192020 waxaana daahfuray raysal wasaare ku xigeenka soomaaliya mahdi maxamed guuleed raiisul wasaare ku xigeynka dalka ayaa dhammaan ardayda soomaaliyeed u rajeeyay in ay guuleystaan imtixaanka kanasoo dhalaalaan cilmigii lasoo baray wasiiru dowlaha wasaaradda waxbarashada cabdiraxmaan maxamuud cabdulle jaabir ayaa ka hadlay imtixaanka iyo sida ardayda soomaaliyeed ugu diyaarsan yihiin wuxuuna sheegay in wasaaradda ay ahmiyadda koobaad siineyso horumarinta waxbarashada dalka imtixaanka waxaa qeyb ka ahaa ardayda baahiyaha gaarka ah qaba oo ay kamid yihiin kuwa araga la waxayna wasaaradda waxbarashada u sameysay meelo gaar ah oo loogu tala galay in ay imtixaanka ku galaan abdiweli m sheikh hiiraan online,HUMAN,HUMAN,Unknown
madaxweynaha iran hassan rouhani ayaa maanta laba bilood siiyey dalalka yurub si ay u badbaadiyaan heshiiskii 2015kii laga gaaray nukliyeerka dalkiisa rouhani ayaa si kastaba ka digay in tehran ay diyaarineyo xadgudubyo kale oo dheeri ah oo ay ku sameyso heshiiska kuwaas oo yeelan doono saameyn aan caadi ahayn hadalkiisa ayaa imanaya ayada oo saraakiisha iran ay jawaabo iskhilaafsan ka bixiyeen yabooh ka yimid faransiiska oo ah in la deyminayo 15 bilyan oo dollar illaa dhammaadka sanadka haddii ay iran si buuxda ugu hoggaansanto heshiiska sarkala sare ayaa sheegay in iran ay u hoggaansameyso heshiiska haddii lacagtaas dayn ahaan loo siiyeo ama looga iibsado saliid halka taleefishinka dowladda ee press tv uu sheegay in tehran ay diiday yabooha midowga yurub iran ayaa ka baxday sanado badan oo godoon dhaqaale ah kadib markii ay heshiiska la gaartay quwadaha caalamka sanaddii 2015 ayada oo dhaafsaneysa in cunqabateenada laga qaado hase yeeshee madaxweynaha mareykanka ayaa ka baxay heshiiska sanadkii tagay dibna usoo rogay cunaqabateenada rouhani ayaa ku hanjabay in iran ay qaadi doonto tallaabooyin dheeri ah shanta bishan haddii faransiiska iyo dalalka ee yurub ee heshiiska qeybta ka ahaa ayasan in ku filan ka difaacin iran xayiraadaha mareykanka,HUMAN,HUMAN,Unknown
socdaalka ruuxiga ah ee madaxweynaha puntland hogaanka nabadda iyo waajibaadka diiniga ah socdaalka madaxda qaranka ama kuwa dawlad goboleedyadu inta badan waxa uu ku qotomaa arrimo siyaasadeed diblamaasiyad ama horumarin dhaqaale si kastaba ha ahaatee waxaa jira xilliyo ay madaxdu u safraan arrimo ka baxsan maamulka maalin laha ah iyagoo u xuubsiibanaya xilka ugu weyn ee saaran qof kasta oo muslim ah gudashada tiirka shanaad ee islaamka madaxweynihii hore ee dawlad goboleedka puntland dr cabdiweli maxamed cali gaas iyo wefti ballaaran oo uu hoggaaminayo ayaa safar ugu kicitimay dalka boqortooyada sucuudiga iyagoo ujeedkoodu yahay ka qaybgalka acmaasha xajka bilowga safarka iyo maamuuska garoonka boosaaso safarkan oo ka bilowday magaalada ganacsiga ee boosaaso waxa uu ahaa mid si weyn loo soo agaasimay magaalada boosaaso oo ah halbowlaha dhaqaalaha puntland waxay markaas u adeegaysay marinka ay madaxdu kaga dhoofayaan dalka waxaa madaxweynaha ku weheliyey xubno miisaan ku leh qaranka oo uu ugu horreeyo guddoomiyaha baarlamaanka puntland mudane axmed cali xaashi iyo masuuliyiin kale oo ka tirsan madaxtooyada iyo qoysaska madaxda sagootinta weftiga waxaa ka qayb qaatay masuuliyiin heer gobol iyo heer degmo ah maamulka gobolka bari iyo kan degmada boosaaso oo ay weheliyaan taliska qaybta booliska ee gobolka ayaa garoonka ku sagootiyey madaxda tani waxay muujinaysaa wadashaqaynta dhow ee ka dhaxaysa laamaha fulinta sharciga iyo maamullada maxalliga ah ee puntland dardaaranka madaxweynaha nabadda iyo wadajirka ka hor intaanay diyaaraddu ka kicin dhabonaha garoonka boosaaso madaxweyne dr cabdiweli maxamed cali gaas waxa uu shacabka puntland u gudbiyey fariin xambaarsan xikmad iyo masuuliyad isagoo dareensan in maqnaanshaha hoggaanka sare ee dalku ay u baahan tahay feejignaan dheeri ah waxa uu diiradda saaray laba qodob oo muhiim ah ilaalinta nabadgelyada madaxweynuhu waxa uu shacabka ku dhiirigeliyey inay iyagu yihiin waardiyaha koowaad ee nabadooda nabadda puntland waa hantida ugu qaalisan ee ay haystaan ilaalinteeduna waxay u baahan tahay in qof kastaa xil iska saaro xasiloonida deegaanka wadashaqaynta ciidamada iskuxirnaanta dadweynaha iyo ciidamada ammaan ku waa seeska guusha nabadgelyada madaxweynuhu wuxuu ku adkeeyey muwaadiniinta inay garab istaagaan wiilasha iyo gabdhaha u taagan ilaalinta naftooda iyo maalkooda dardaarankan ma ahayn mid maamul oo kaliya balse wuxuu ahaa mid aabe iyo hoggaamiye doonaya inuu reerkiisa kaga tago xaalad ammaan ah inta uu ku maqan yahay gudashada waajibaadka alle macnaha xajka ee hoggaamiyaha muslimka ah xajku maaha safar tamashleyn balse waa safar ruuxi ah oo qofka ka saaraya dhibka adduunyada iyo xilalka uu hayo isagoo u sinnaanaya malaayiin dad ah oo isugu yimid banka carafo madaxweyne dr cabdiweli gaas isagoo ah aqoonyahan iyo siyaasi wuxuu safarkan u galay si uu u muujiyo addoonnimada uu u qabo eebbe weyne goobaha barakaysan waxaa la filayaa in hoggaamiyuhu uu u duceeyo dalkiisa iyo dadkiisa sida ku cad hadalkiisa madaxweynuhu wuxuu alle ka baryey inuu nabad iyo barwaaqo ku soo celiyo dalka isaguna uu si nabad ah ugu soo laabto deegaanka tani waxay muujinaysaa in xitaa isagoo gudanaya waajibaad shakhsi ah haddana maskaxdiisu ay ku xiran tahay masiirka dadkii doortay iyo qaranka uu matalo puntland maamul iyo amni ka dib safarka maqnaanshaha madaxweynaha iyo guddoomiyaha baarlamaanka muddo kooban waxay imtixaan u tahay nidaamka dawladnimo ee puntland waxay muujinaysaa in hayadaha dawladdu ay yihiin kuwo dhisan oo shaqayn kara iyadoo aanay madaxdu joogin taas oo ah calaamad muujinaysa bisayl siyaasadeed ciidamada ammaanka ee boosaaso iyo guud ahaan puntland ayaa saaran masuuliyad dheeri ah si ay u fuliyaan dardaarankii madaxweynaha iyadoo dadweynuhuna ay yihiin isha ugu muhiimsan ee xogta iyo xasiloonida gunaanad safarka dr cabdiweli maxamed cali gaas ee boqortooyada sucuudiga waa mid isugu jira waajibaad diini ah iyo mid qaran waa fursad uu hoggaamiyuhu ku soo cusboonaysiinayo naftiisa isagoo dalka ka tagay isagoo dardaaran adag uga tagay shacabka iyo hayadaha ammaanka sagootintii ballaarneyd ee loogu sameeyey boosaaso waxay markhaati u tahay taageerada iyo ixtiraamka uu ku dhex leeyahay bulshada dhexdeeda waxaan rajaynaynaa in madaxweynaha iyo weftigiisu ay soo gutaan xajka allaahna ka aqbalo dalkana ay ugu soo laabtaan nabad iyo barwaaqo iyadoo puntland ay sii ahaato meel xasiloon oo horumarkeeda ku kalsoon,AI,AI,Unknown
